ts,close_bn,close_gt,gap_bps,regime
2026-07-19 13:10:00+00:00,381.89,382.06,4.451543638219757,weekend
2026-07-19 13:15:00+00:00,381.93,381.91,-0.5236561673604978,weekend
2026-07-19 13:20:00+00:00,382.08,382.06,-0.5234505862639072,weekend
2026-07-19 13:25:00+00:00,382.18,382.14,-1.046627243708187,weekend
2026-07-19 13:30:00+00:00,382.09,382.08,-0.2617184432984754,weekend
2026-07-19 13:35:00+00:00,381.86,381.86,0.0,weekend
2026-07-19 13:40:00+00:00,381.84,381.78,-1.571338780641529,weekend
2026-07-19 13:45:00+00:00,381.92,381.81,-2.880184331797153,weekend
2026-07-19 13:50:00+00:00,382.2,382.02,-4.709576138147709,weekend
2026-07-19 13:55:00+00:00,382.07,382.02,-1.3086607166223896,weekend
2026-07-19 14:00:00+00:00,381.89,381.89,0.0,weekend
2026-07-19 14:05:00+00:00,382.06,382.03,-0.7852169816269239,weekend
2026-07-19 14:10:00+00:00,382.19,382.03,-4.186399434836785,weekend
2026-07-19 14:15:00+00:00,382.22,382.03,-4.970959133484554,weekend
2026-07-19 14:20:00+00:00,382.05,382.03,-0.5234916895702213,weekend
2026-07-19 14:25:00+00:00,382.04,382.01,-0.7852580881595461,weekend
2026-07-19 14:30:00+00:00,382.15,382.16,0.2616773518271387,weekend
2026-07-19 14:35:00+00:00,382.13,382.18,1.3084552377473635,weekend
2026-07-19 14:40:00+00:00,382.31,382.24,-1.8309748633305034,weekend
2026-07-19 14:45:00+00:00,382.3,382.34,1.0462987182835448,weekend
2026-07-19 14:50:00+00:00,382.48,382.32,-4.1832252666818,weekend
2026-07-19 14:55:00+00:00,382.17,382.2,0.7849909726020954,weekend
2026-07-19 15:00:00+00:00,382.24,382.18,-1.5696944328169593,weekend
2026-07-19 15:05:00+00:00,382.07,381.99,-2.0938571465956013,weekend
2026-07-19 15:10:00+00:00,382.22,382.24,0.5232588561554508,weekend
2026-07-19 15:15:00+00:00,382.25,382.21,-1.04643557880979,weekend
2026-07-19 15:20:00+00:00,382.23,382.15,-2.0929806660918704,weekend
2026-07-19 15:25:00+00:00,382.04,382.03,-0.2617526960535521,weekend
2026-07-19 15:30:00+00:00,382.18,382.13,-1.3082840546341235,weekend
2026-07-19 15:35:00+00:00,382.34,382.26,-2.09237851127253,weekend
2026-07-19 15:40:00+00:00,382.34,382.27,-1.8308311973636027,weekend
2026-07-19 15:45:00+00:00,382.0,382.1,2.617801047120061,weekend
2026-07-19 15:50:00+00:00,382.09,382.03,-1.5703106597919625,weekend
2026-07-19 15:55:00+00:00,382.06,381.96,-2.6173899387538224,weekend
2026-07-19 16:00:00+00:00,381.85,381.94,2.356946444939112,weekend
2026-07-19 16:05:00+00:00,381.65,381.7,1.310100877767173,weekend
2026-07-19 16:10:00+00:00,381.77,381.76,-0.2619378159618435,weekend
2026-07-19 16:15:00+00:00,381.72,381.71,-0.2619721261665209,weekend
2026-07-19 16:20:00+00:00,381.88,381.81,-1.8330365559859896,weekend
2026-07-19 16:25:00+00:00,381.81,381.73,-2.0952829941589535,weekend
2026-07-19 16:30:00+00:00,381.73,381.72,-0.2619652634061609,weekend
2026-07-19 16:35:00+00:00,381.67,381.61,-1.572038672151832,weekend
2026-07-19 16:40:00+00:00,381.79,381.61,-4.714633699154369,weekend
2026-07-19 16:45:00+00:00,381.84,381.7,-3.666457154828384,weekend
2026-07-19 16:50:00+00:00,381.82,381.52,-7.85710544235485,weekend
2026-07-19 16:55:00+00:00,381.61,381.54,-1.834333481827155,weekend
2026-07-19 17:00:00+00:00,381.69,381.56,-3.4059053158319585,weekend
2026-07-19 17:05:00+00:00,381.86,381.79,-1.8331325616716132,weekend
2026-07-19 17:10:00+00:00,382.07,382.03,-1.0469285732983558,weekend
2026-07-19 17:15:00+00:00,381.99,381.95,-1.0471478310958293,weekend
2026-07-19 17:20:00+00:00,382.03,381.89,-3.6646336675127955,weekend
2026-07-19 17:25:00+00:00,381.95,381.94,-0.2618143736088374,weekend
2026-07-19 17:30:00+00:00,381.9,381.81,-2.3566378633144147,weekend
2026-07-19 17:35:00+00:00,382.09,382.07,-0.5234368865969508,weekend
2026-07-19 17:40:00+00:00,382.04,381.96,-2.094021568422866,weekend
